Run,ReleaseDate,LoadDate,spots,bases,spots_with_mates,avgLength,size_MB,AssemblyName,download_path,Experiment,LibraryName,LibraryStrategy,LibrarySelection,LibrarySource,LibraryLayout,InsertSize,InsertDev,Platform,Model,SRAStudy,BioProject,Study_Pubmed_id,ProjectID,Sample,BioSample,SampleType,TaxID,ScientificName,SampleName,g1k_pop_code,source,g1k_analysis_group,Subject_ID,Sex,Disease,Tumor,Affection_Status,Analyte_Type,Histological_Type,Body_Site,CenterName,Submission,dbgap_study_accession,Consent,RunHash,ReadHash
SRR1972959,4/14/2015 13:53,4/14/2015 13:48,1432024,289268848,1432024,202,147,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR001/972/SRR1972959/SRR1972959.sralite.1,SRX994236,G5986.1.l1,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP045416,PRJNA257197,2,257197,SRS908485,SAMN03254276,simple,186538,Zaire ebolavirus,G5986.1,,,,,,,no,,,,,BI,SRA178666,,public,F55AFC2219935F64EF8C80F35E848DA5,E363025B0C7DE925C462E6958DE52495
SRR1972960,4/14/2015 13:52,4/14/2015 13:47,282250,57014500,282250,202,32,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR001/972/SRR1972960/SRR1972960.sralite.1,SRX994237,G5988.1.l2,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP045416,PRJNA257197,2,257197,SRS803846,SAMN03254277,simple,186538,Zaire ebolavirus,G5988.1,,,,,,,no,,,,,BI,SRA178666,,public,D72E5AA5220A265F1E0083CE18388785,56B7E42743C184F0A73E369C979F1AAC
SRR1972961,4/14/2015 13:52,4/14/2015 13:47,700674,141536148,700674,202,79,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR001/972/SRR1972961/SRR1972961.sralite.1,SRX994238,G5996.1.l2,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP045416,PRJNA257197,2,257197,SRS803922,SAMN03254279,simple,186538,Zaire ebolavirus,G5996.1,,,,,,,no,,,,,BI,SRA178666,,public,2577E96D97FAADCEDA043A6051AEE89E,71A45A19B30D093939189EBD5A4FDE70
SRR1972962,4/14/2015 13:52,4/14/2015 13:47,354806,71670812,354806,202,40,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR001/972/SRR1972962/SRR1972962.sralite.1,SRX994239,G5997.1.l2,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP045416,PRJNA257197,2,257197,SRS803890,SAMN03254280,simple,186538,Zaire ebolavirus,G5997.1,,,,,,,no,,,,,BI,SRA178666,,public,91DF721623B1D0F666BDD49B640512EA,3388E7539977368D3C293898BE258CC8
SRR1972963,4/14/2015 13:52,4/14/2015 13:47,1196124,241617048,1196124,202,135,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR001/972/SRR1972963/SRR1972963.sralite.1,SRX994240,G5998.1.l2,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP045416,PRJNA257197,2,257197,SRS803992,SAMN03254281,simple,186538,Zaire ebolavirus,G5998.1,,,,,,,no,,,,,BI,SRA178666,,public,044F63A1554EDA8CF27742F34C614508,4BB3EEDDF10148073C08A783A11F57E0
SRR1972964,4/14/2015 13:52,4/14/2015 13:47,471353,95213306,471353,202,48,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR001/972/SRR1972964/SRR1972964.sralite.1,SRX994241,G6012.1.l2,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP045416,PRJNA257197,2,257197,SRS803856,SAMN03254285,simple,186538,Zaire ebolavirus,G6012.1,,,,,,,no,,,,,BI,SRA178666,,public,C338139D7B5523FA1BFC503D96C9D87A,A373533ADD310A7342BC841A2EAAB59A
SRR1972965,4/14/2015 13:52,4/14/2015 13:47,647500,130795000,647500,202,70,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR001/972/SRR1972965/SRR1972965.sralite.1,SRX994242,G6020.1.l2,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP045416,PRJNA257197,2,257197,SRS803961,SAMN03254288,simple,186538,Zaire ebolavirus,G6020.1,,,,,,,no,,,,,BI,SRA178666,,public,7FACB4069BD3D5E5205234828641053B,6F30E43AC1E7617DECAEF808CCFC88FB
SRR1972966,4/14/2015 13:52,4/14/2015 13:47,1052577,212620554,1052577,202,120,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR001/972/SRR1972966/SRR1972966.sralite.1,SRX994243,G6060.1.l2,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP045416,PRJNA257197,2,257197,SRS804014,SAMN03254290,simple,186538,Zaire ebolavirus,G6060.1,,,,,,,no,,,,,BI,SRA178666,,public,60C3D5568483C1F22D121FD30E0EEA9F,0132F6F729D26AC85C881C73C928FE04
SRR1972967,4/14/2015 13:52,4/14/2015 13:47,1013114,204649028,1013114,202,114,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR001/972/SRR1972967/SRR1972967.sralite.1,SRX994244,G6062.1.l2,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP045416,PRJNA257197,2,257197,SRS803858,SAMN03254291,simple,186538,Zaire ebolavirus,G6062.1,,,,,,,no,,,,,BI,SRA178666,,public,779A14661ABEAFA383BA353066295747,DEB953628807A5350EA17C6CBB96C0B2
SRR1972968,4/14/2015 13:52,4/14/2015 13:47,834280,168524560,834280,202,94,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR001/972/SRR1972968/SRR1972968.sralite.1,SRX994245,G6069.1.l2,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP045416,PRJNA257197,2,257197,SRS803969,SAMN03254294,simple,186538,Zaire ebolavirus,G6069.1,,,,,,,no,,,,,BI,SRA178666,,public,CE35E946AD7803F29D665A560C4A21AF,EAFBF03A291B1460FF86DFFA73F27DA9
SRR1972969,4/14/2015 13:52,4/14/2015 13:47,612712,123767824,612712,202,66,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR001/972/SRR1972969/SRR1972969.sralite.1,SRX994246,G6089.1.l2,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP045416,PRJNA257197,2,257197,SRS803820,SAMN03254295,simple,186538,Zaire ebolavirus,G6089.1,,,,,,,no,,,,,BI,SRA178666,,public,59272FAEE129236398DC7012637CDBA1,B74E8570A2399EB8A99B1A0A26C131A7
SRR1972970,4/14/2015 13:53,4/14/2015 13:48,513141,103654482,513141,202,56,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR001/972/SRR1972970/SRR1972970.sralite.1,SRX994247,G6091.1.l2,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP045416,PRJNA257197,2,257197,SRS803841,SAMN03254296,simple,186538,Zaire ebolavirus,G6091.1,,,,,,,no,,,,,BI,SRA178666,,public,D4E22F49367A9C787CC8F796B6E58D48,21F975EC31CD52D6EC49E5B641722614
SRR1972971,4/14/2015 13:52,4/14/2015 13:47,509701,102959602,509701,202,59,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR001/972/SRR1972971/SRR1972971.sralite.1,SRX994248,G6095.1.l2,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP045416,PRJNA257197,2,257197,SRS803941,SAMN03254298,simple,186538,Zaire ebolavirus,G6095.1,,,,,,,no,,,,,BI,SRA178666,,public,73B57AB1F09823815415A97426D54469,35C1096F033C6C4E67C495B6041D3858
SRR1972972,4/14/2015 13:52,4/14/2015 13:47,457504,92415808,0,202,52,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR001/972/SRR1972972/SRR1972972.sralite.1,SRX994249,G6103.1.l2,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP045416,PRJNA257197,2,257197,SRS803915,SAMN03254299,simple,186538,Zaire ebolavirus,G6103.1,,,,,,,no,,,,,BI,SRA178666,,public,,
SRR1972973,4/14/2015 13:52,4/14/2015 13:47,409659,82751118,409659,202,45,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR001/972/SRR1972973/SRR1972973.sralite.1,SRX994250,G6104.1.l2,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP045416,PRJNA257197,2,257197,SRS804037,SAMN03254300,simple,186538,Zaire ebolavirus,G6104.1,,,,,,,no,,,,,BI,SRA178666,,public,1E71BD15F10C6DA0420434785CA708F5,765830F53D4B09E45F68E017528F8AFD
SRR1972974,4/14/2015 13:53,4/14/2015 13:48,5048312,1019759024,5048312,202,572,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR001/972/SRR1972974/SRR1972974.sralite.1,SRX994251,W218.0.l1,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP045416,PRJNA257197,2,257197,SRS908484,SAMN03253744,simple,186538,Zaire ebolavirus,W218.0,,,,,,,no,,,,,BI,SRA178666,,public,B9110A52D9275F099F6C85D70576ACAC,3742753C090B4A31DD73DACC2FCEF02E
SRR1972975,4/14/2015 13:53,4/14/2015 13:48,2704785,546366570,2704785,202,292,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR001/972/SRR1972975/SRR1972975.sralite.1,SRX994252,W219.0.l1,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP045416,PRJNA257197,2,257197,SRS908483,SAMN03253745,simple,186538,Zaire ebolavirus,W219.0,,,,,,,no,,,,,BI,SRA178666,,public,28A2141FB6DDB1F51EA4927190770AF8,5B8DCD906A40BF491E474F4D7317D797
SRR1972976,4/14/2015 13:53,4/14/2015 13:48,8345287,1685747974,8345287,202,997,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR001/972/SRR1972976/SRR1972976.sralite.1,SRX994253,W220.0.l1,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP045416,PRJNA257197,2,257197,SRS908478,SAMN03253746,simple,186538,Zaire ebolavirus,W220.0,,,,,,,no,,,,,BI,SRA178666,,public,6A26DBAB1096535FCB94FCE9E1AE8AD8,FB20A0391119E532EA03F374A16EB508
SRR1972877,4/14/2015 14:02,4/14/2015 13:58,2707417,546898234,2707417,202,298,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR001/972/SRR1972877/SRR1972877.sralite.1,SRX994154,G5500.2.l1,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP045416,PRJNA257197,2,257197,SRS908554,SAMN03254141,simple,186538,Zaire ebolavirus,G5500.2,,,,,,,no,,,,,BI,SRA178666,,public,551F51132376CB6DA31EE2ADFBC83B81,4CCCFAE1AFB25C90ED3AE74C31AE9822
SRR1972878,4/14/2015 14:02,4/14/2015 13:58,2875187,580787774,2875187,202,323,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR001/972/SRR1972878/SRR1972878.sralite.1,SRX994155,G5502.4.l1,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP045416,PRJNA257197,2,257197,SRS908553,SAMN03254144,simple,186538,Zaire ebolavirus,G5502.4,,,,,,,no,,,,,BI,SRA178666,,public,6DAA5A18EAD62858DA2DA193358B9FE9,FCE3C885CD7ADBB4AACB121CDC0C7E8A
SRR1972879,4/14/2015 13:59,4/14/2015 13:57,996422,201277244,996422,202,108,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR001/972/SRR1972879/SRR1972879.sralite.1,SRX994156,G5516.1.l1,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP045416,PRJNA257197,2,257197,SRS908552,SAMN03254146,simple,186538,Zaire ebolavirus,G5516.1,,,,,,,no,,,,,BI,SRA178666,,public,543385C35A9F28B70B1A482DC842009A,93D890A69F115571FC3931FEDBE4ACAA
SRR1972880,4/14/2015 13:59,4/14/2015 13:57,773206,156187612,773206,202,76,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR001/972/SRR1972880/SRR1972880.sralite.1,SRX994157,G5520.1.l1,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP045416,PRJNA257197,2,257197,SRS908551,SAMN03254147,simple,186538,Zaire ebolavirus,G5520.1,,,,,,,no,,,,,BI,SRA178666,,public,56827719BF873FE0379403E60F52958B,DA4349255EEA35171015764B0A51A2FC
SRR1972881,4/14/2015 14:02,4/14/2015 13:58,3286111,663794422,3286111,202,376,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR001/972/SRR1972881/SRR1972881.sralite.1,SRX994158,G5527.2.l1,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP045416,PRJNA257197,2,257197,SRS908550,SAMN03254150,simple,186538,Zaire ebolavirus,G5527.2,,,,,,,no,,,,,BI,SRA178666,,public,82D4CB8F956A0F8A53D8B2249F5F783C,D484EE2BC59D1C835CE24D63D63CA055
SRR1972882,4/14/2015 13:58,4/14/2015 13:57,550397,111180194,550397,202,59,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR001/972/SRR1972882/SRR1972882.sralite.1,SRX994159,G5529.1.l2,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP045416,PRJNA257197,2,257197,SRS803818,SAMN03254152,simple,186538,Zaire ebolavirus,G5529.1,,,,,,,no,,,,,BI,SRA178666,,public,0B2AE3A6ED5ACC2E9712D6B1C1754ED8,068D688EBF83AF037C5DEF5B3891DA4F
SRR1972883,4/14/2015 14:02,4/14/2015 13:58,4740497,957580394,4740497,202,544,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR001/972/SRR1972883/SRR1972883.sralite.1,SRX994160,G5532.1.l1,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP045416,PRJNA257197,2,257197,SRS908549,SAMN03254153,simple,186538,Zaire ebolavirus,G5532.1,,,,,,,no,,,,,BI,SRA178666,,public,BAEF4D6331AFD4F8F0465BF3E24ABD89,DCC9A71FEE1E2E7C5454139E130B1CD6
SRR1972884,4/14/2015 14:02,4/14/2015 13:58,2477684,500492168,2477684,202,271,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR001/972/SRR1972884/SRR1972884.sralite.1,SRX994161,G5566.1.l1,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP045416,PRJNA257197,2,257197,SRS908548,SAMN03254156,simple,186538,Zaire ebolavirus,G5566.1,,,,,,,no,,,,,BI,SRA178666,,public,AACDEEA95207FBEE4F830B272813FDB6,70C1DB1732E57BAE4A13BC96B7171752
SRR1972885,4/14/2015 13:59,4/14/2015 13:57,3566207,720373814,3566207,202,442,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR001/972/SRR1972885/SRR1972885.sralite.1,SRX994162,G5568.2.l1,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP045416,PRJNA257197,2,257197,SRS908547,SAMN03254158,simple,186538,Zaire ebolavirus,G5568.2,,,,,,,no,,,,,BI,SRA178666,,public,550051AC4DEEB7EF6B6D902633DBED83,7FB778AADFF92C5A824044F3CB769CF2
SRR1972886,4/14/2015 13:58,4/14/2015 13:57,147680,29831360,147680,202,16,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR001/972/SRR1972886/SRR1972886.sralite.1,SRX994163,G5570.1.l2,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP045416,PRJNA257197,2,257197,SRS803907,SAMN03254159,simple,186538,Zaire ebolavirus,G5570.1,,,,,,,no,,,,,BI,SRA178666,,public,BA9DEAC38B40033C26A3F5E380B5D0A1,0060090F50C55F7A056049B5F3ADC953
SRR1972887,4/14/2015 13:58,4/14/2015 13:56,563040,113734080,563040,202,58,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR001/972/SRR1972887/SRR1972887.sralite.1,SRX994164,G5571.1.l1,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP045416,PRJNA257197,2,257197,SRS908546,SAMN03254160,simple,186538,Zaire ebolavirus,G5571.1,,,,,,,no,,,,,BI,SRA178666,,public,82B295C5A1E3C19101D13D4EB90EC76E,748C73F3166BF8131CC09DE76CBBF42D
SRR1972888,4/14/2015 13:58,4/14/2015 13:57,2442246,493333692,2442246,202,251,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR001/972/SRR1972888/SRR1972888.sralite.1,SRX994165,G5577.2.l1,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP045416,PRJNA257197,2,257197,SRS908544,SAMN03254162,simple,186538,Zaire ebolavirus,G5577.2,,,,,,,no,,,,,BI,SRA178666,,public,BBB5B3A79082C8FB0DE1A0C2C00E3AF9,5427F479932DF842B6E58A76FE33EA0B
SRR1972889,4/14/2015 13:58,4/14/2015 13:57,2069380,418014760,2069380,202,231,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR001/972/SRR1972889/SRR1972889.sralite.1,SRX994166,G5579.1.l1,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP045416,PRJNA257197,2,257197,SRS908545,SAMN03254163,simple,186538,Zaire ebolavirus,G5579.1,,,,,,,no,,,,,BI,SRA178666,,public,85E1D32FBCAF003AB55A15C4801DBF21,FA7E700DF8F952D0FD327C66307D2939
SRR1972890,4/14/2015 13:58,4/14/2015 13:57,2984858,602941316,2984858,202,332,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR001/972/SRR1972890/SRR1972890.sralite.1,SRX994167,G5585.2.l1,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP045416,PRJNA257197,2,257197,SRS908543,SAMN03254166,simple,186538,Zaire ebolavirus,G5585.2,,,,,,,no,,,,,BI,SRA178666,,public,E53A27893DBEA839903F2ED6BC72EEF2,6178ED6F140464E792CF0E84397C0DBA
SRR1972891,4/14/2015 13:58,4/14/2015 13:57,2545766,514244732,2545766,202,247,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR001/972/SRR1972891/SRR1972891.sralite.1,SRX994168,G5603.1.l1,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP045416,PRJNA257197,2,257197,SRS908542,SAMN03254168,simple,186538,Zaire ebolavirus,G5603.1,,,,,,,no,,,,,BI,SRA178666,,public,0589C6A12A9D88CF6A0D04B2F5209DA8,69E762EA4948E2BE32741BF7BD05F5D0
SRR1972892,4/14/2015 13:59,4/14/2015 13:57,4901277,990057954,4901277,202,582,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR001/972/SRR1972892/SRR1972892.sralite.1,SRX994169,G5613.2.l1,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP045416,PRJNA257197,2,257197,SRS908541,SAMN03254170,simple,186538,Zaire ebolavirus,G5613.2,,,,,,,no,,,,,BI,SRA178666,,public,5CB20ACDD3B283E9134541C446A56293,B978F47482777B1ECAD30B7A7228C3A0
SRR1972893,4/14/2015 13:58,4/14/2015 13:57,3322047,671053494,3322047,202,383,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR001/972/SRR1972893/SRR1972893.sralite.1,SRX994170,G5614.2.l1,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP045416,PRJNA257197,2,257197,SRS908540,SAMN03254172,simple,186538,Zaire ebolavirus,G5614.2,,,,,,,no,,,,,BI,SRA178666,,public,8299FD9CDB02C50EA3E857E0BEF47A6B,C16AE202ECE8517D822A7D3066591457
SRR1972894,4/14/2015 13:59,4/14/2015 13:56,1513690,305765380,1513690,202,182,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR001/972/SRR1972894/SRR1972894.sralite.1,SRX994171,G5614.3.l1,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP045416,PRJNA257197,2,257197,SRS908539,SAMN03254173,simple,186538,Zaire ebolavirus,G5614.3,,,,,,,no,,,,,BI,SRA178666,,public,018E000BA6AD8F7ADA88E2FDFC203A2D,4A25254257B6AD56B1CCA6CB419B3C08
SRR1972895,4/14/2015 13:59,4/14/2015 13:57,5215835,1053598670,5215835,202,606,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR001/972/SRR1972895/SRR1972895.sralite.1,SRX994172,G5615.2.l1,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP045416,PRJNA257197,2,257197,SRS908537,SAMN03254175,simple,186538,Zaire ebolavirus,G5615.2,,,,,,,no,,,,,BI,SRA178666,,public,5BD7FEF82CAB2960612B96E1B91A1E4E,54D62EED35550A7A1FF212C47766AC1D
SRR1972896,4/14/2015 13:58,4/14/2015 13:56,444060,89700120,444060,202,48,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR001/972/SRR1972896/SRR1972896.sralite.1,SRX994173,G5617.1.l2,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP045416,PRJNA257197,2,257197,SRS804019,SAMN03254176,simple,186538,Zaire ebolavirus,G5617.1,,,,,,,no,,,,,BI,SRA178666,,public,02FFAD53B483D161C34193CD9A922780,EC79C04678780F05A8510AA5347989A7
SRR1972897,4/14/2015 13:59,4/14/2015 13:57,4538001,916676202,4538001,202,524,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR001/972/SRR1972897/SRR1972897.sralite.1,SRX994174,G5620.1.l1,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP045416,PRJNA257197,2,257197,SRS908538,SAMN03254178,simple,186538,Zaire ebolavirus,G5620.1,,,,,,,no,,,,,BI,SRA178666,,public,4CF464162384E490956C684C62338923,C51A89938D0349F6E6B170E227B82A5F
SRR1972898,4/14/2015 13:59,4/14/2015 13:57,3433299,693526398,3433299,202,402,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR001/972/SRR1972898/SRR1972898.sralite.1,SRX994175,G5621.1.l1,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP045416,PRJNA257197,2,257197,SRS908536,SAMN03254179,simple,186538,Zaire ebolavirus,G5621.1,,,,,,,no,,,,,BI,SRA178666,,public,A83DBF62D19187D4C91B608D77BA72A8,EE421FDFDDD3F624AA0C50C375420A8F
SRR1972899,4/14/2015 13:58,4/14/2015 13:57,2725645,550580290,2725645,202,277,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR001/972/SRR1972899/SRR1972899.sralite.1,SRX994176,G5630.2.l1,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP045416,PRJNA257197,2,257197,SRS908535,SAMN03254181,simple,186538,Zaire ebolavirus,G5630.2,,,,,,,no,,,,,BI,SRA178666,,public,982B6C6AB0207021D528F57C8F0A7C89,1D33E15ECD7F2A0307BD2C97A0CA0120
SRR1972900,4/14/2015 13:58,4/14/2015 13:56,394092,79606584,394092,202,43,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR001/972/SRR1972900/SRR1972900.sralite.1,SRX994177,G5640.1.l2,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP045416,PRJNA257197,2,257197,SRS803851,SAMN03254186,simple,186538,Zaire ebolavirus,G5640.1,,,,,,,no,,,,,BI,SRA178666,,public,28053702C68105C46B8DCCB1F72CE141,B900D60CA661DCC03665F33956C67291
SRR1972901,4/14/2015 13:58,4/14/2015 13:56,255121,51534442,255121,202,27,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-11/SRR001/972/SRR1972901/SRR1972901.sralite.1,SRX994178,G5644.1.l2,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2500,SRP045416,PRJNA257197,2,257197,SRS803886,SAMN03254188,simple,186538,Zaire ebolavirus,G5644.1,,,,,,,no,,,,,BI,SRA178666,,public,D94F85583C669E3FBFABAF74A5AEE9CF,AB4762E7FF481A39FF3105F51A4EA4B6
